file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1300_lg5.5_CEQ.txt,spec_T1300_lg5.5_CEQ.txt,63766.19487207913,8.736855531703087e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2700_lg5.0_CEQ.txt,spec_T2700_lg5.0_CEQ.txt,46355.07083830458,6.851394115259181e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T200_lg2.5_CEQ.txt,spec_T200_lg2.5_CEQ.txt,95032.60220581183,4.200608979812578e-15
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1300_lg3.0_CEQ.txt,spec_T1300_lg3.0_CEQ.txt,41328.54317826993,1.4198122797250503e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T900_lg5.5_CEQ.txt,spec_T900_lg5.5_CEQ.txt,76733.97851246438,2.8902314461241835e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1600_lg4.0_CEQ.txt,spec_T1600_lg4.0_CEQ.txt,36989.516497402496,6.065808710499748e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2400_lg3.0_CEQ.txt,spec_T2400_lg3.0_CEQ.txt,41259.68049098291,1.1828848997068583e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T450_lg5.5_CEQ.txt,spec_T450_lg5.5_CEQ.txt,85564.15115167013,1.3463030166922553e-19
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2600_lg5.5_CEQ.txt,spec_T2600_lg5.5_CEQ.txt,43859.16430202379,8.156838371993254e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1900_lg2.5_CEQ.txt,spec_T1900_lg2.5_CEQ.txt,29493.751757693513,3.4488329918336226e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1200_lg3.5_CEQ.txt,spec_T1200_lg3.5_CEQ.txt,56046.89203323412,1.5693101659557902e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T550_lg5.5_CEQ.txt,spec_T550_lg5.5_CEQ.txt,83866.8245978607,3.201928411575379e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1000_lg3.5_CEQ.txt,spec_T1000_lg3.5_CEQ.txt,69787.00925360378,2.4539416906445348e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T400_lg3.5_CEQ.txt,spec_T400_lg3.5_CEQ.txt,89898.85047005105,1.9103682498627568e-19
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1800_lg5.0_CEQ.txt,spec_T1800_lg5.0_CEQ.txt,38546.322626400535,3.6688663622345835e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1700_lg3.0_CEQ.txt,spec_T1700_lg3.0_CEQ.txt,28110.165198974293,5.399852538269464e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1700_lg5.5_CEQ.txt,spec_T1700_lg5.5_CEQ.txt,43902.49723181044,4.321633938647135e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T3000_lg4.0_CEQ.txt,spec_T3000_lg4.0_CEQ.txt,50618.081410963794,4.47137130145869e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T300_lg2.5_CEQ.txt,spec_T300_lg2.5_CEQ.txt,90705.08740542615,2.921978261313001e-17
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T700_lg4.5_CEQ.txt,spec_T700_lg4.5_CEQ.txt,81614.70599965357,7.428085452666713e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1100_lg3.5_CEQ.txt,spec_T1100_lg3.5_CEQ.txt,63290.00716540405,1.9696363778262213e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2400_lg4.5_CEQ.txt,spec_T2400_lg4.5_CEQ.txt,42123.527255578185,1.1266903471722984e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T500_lg3.0_CEQ.txt,spec_T500_lg3.0_CEQ.txt,87265.01981608546,3.60177763926474e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2500_lg3.0_CEQ.txt,spec_T2500_lg3.0_CEQ.txt,43265.45194465767,9.877288937412414e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2000_lg3.0_CEQ.txt,spec_T2000_lg3.0_CEQ.txt,33232.30653467964,2.6417882707429048e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2800_lg5.5_CEQ.txt,spec_T2800_lg5.5_CEQ.txt,47129.23082320782,5.942883983347575e-23
